installid,date,size,cost,subsidy,zip,city,state
SCE-INT-500548770,2014-05-07,9.498979592,-1,0,93561,TEHACHAPI,CA
SCE-INT-NST-128740,2020-03-02,9.518632653,41597.6,0,90603,WHITTIER,CA
SDGE-INT-107950,2016-03-04,5.035,25779,0,91910,CHULA VISTA,CA
PGE-INT-113465543,2015-07-13,6.6,27984.05,0,94519,CONCORD,CA
NJSRRE1532227126,2014-12-17,7.28,-1,0,07011,CLIFTON,NJ
PGE-INT-114246625,2018-03-10,12.24,36670,0,93636,MADERA,CA
SCE-INT-SCE-71334,2016-07-21,9.016387755,27933.64,0,92706,Santa Ana,CA
NJSRRE1532547678,2016-09-27,4.94,-1,0,07011,Clifton,NJ
PGE-INT-113306392,2009-06-10,4.2,28800,5096,95472,Sebastopol,CA
92963,2019-05-23,6.4,-1,-1,85396,Buckeye,AZ
PGE-INT-114761261,2018-07-13,7.75,24000,0,95361,OAKDALE,CA
47396,2016-06-29,10.26,-1,-1,85260,Scottsdale,AZ
SCE-INT-500528712,2014-05-09,5.75,27600,847,91350,Santa Clarita,CA
RPV-56059,2021-01-25,10.2,51000,3912,06776,New Milford,CT
PGE-INT-118616354,2020-08-14,2.56,6063.92,232,94568,Dublin,CA
RPV-24785,2017-02-25,4.59,18360,1322,06029,Ellington,CT
NFG-SR25630-46677,2015-08-13,9.62,53872,0,01590,Sutton,MA
OID4054935,2020-03-24,2.88,6100,-1,-1,-1,CO
OID2234811,2015-04-24,4.5,19575,-1,-1,-1,CO
PGE-INT-119558139,2020-11-18,4.875,19793.82,13440,95206,Stockton,CA
PGE-INT-113407281,2014-07-25,4,-1,0,93722,FRESNO,CA
5129,2010-12-27,6.02,-1,-1,85308,Glendale,AZ
PGE-INT-118248101,2020-01-02,10.1728,43556,0,95665,PINE GROVE,CA
SCE-INT-SCE-93107,2016-12-21,11.81585714,50000,0,92887,YORBA LINDA,CA
SCE-INT-500551176,2014-05-15,4.804081633,-1,0,91390,SANTA CLARITA,CA
SDGE-INT-255481,2020-03-09,3.77,14500,0,92104,SAN DIEGO,CA
PGE-INT-113608940,2017-09-05,8.1,26973,0,95626,ELVERTA,CA
PGE-INT-113341991,2012-05-02,7.26,34281.99,-1,93274,Fresno,CA
0048140135,2010-01-15,2.565,16351,7695,85747,-1,AZ
26392,2014-08-04,4.75,-1,-1,86315,Prescott Valley,AZ
SDGE-INT-208565,2019-12-27,2.44,8613,0,92058,OCEANSIDE,CA
SCE-INT-SCE-46610,2016-02-08,10.08,35216,0,92583,SAN JACINTO,CA
PGE-INT-114931475,2019-03-14,10.545,1000,0,93280,WASCO,CA
SCE-INT-SCE-54295,2016-03-24,6.548836735,38610,0,92346,HIGHLAND,CA
SCE-INT-500007152,2011-09-01,1.35,6654,2995,92592,Temecula,CA
86829,2018-12-01,9.24,-1,-1,85335,El Mirage,AZ
SDGE-INT-131891,2016-11-28,4.32,20200,0,92130,SAN DIEGO,CA
PGE-INT-113463997,2015-08-04,6.375,29261.25,0,95677,ROCKLIN,CA
PGE-INT-113594234,2017-04-13,10.72,49605,0,-1,-1,CA
PGE-INT-113543993,2016-08-10,4.24,19000,0,95688,VACAVILLE,CA
PSP-08669,2013-08-13,6.24,31824,4680,19064,Springfield,PA
SDGE-INT-196657,2019-05-02,5.04,26914,0,92083,VISTA,CA
RPV-30240,2018-04-02,5.9,20109.02,0,06066,Vernon,CT
SCE-INT-500617117,2014-12-20,5.02244898,-1,0,91752,MIRA LOMA,CA
SDGE-INT-72380,2015-02-10,7.54,-1,0,92009,CARLSBAD,CA
SCE-INT-500061308,2011-04-14,6.58,40342.67,8373,90503,Torrance,CA
SCE-INT-500290684,2012-12-15,5.1,25704,1519,93551,Palmdale,CA
TEPDG-13562,2018-07-16,7.41,30454.75,0,85614,-1,AZ
SCE-INT-SCE-39027,2015-12-22,15.08372449,73358.4,0,92504,RIVERSIDE,CA
PGE-INT-120072024,2020-11-23,5.6,28448,0,95776,WOODLAND,CA
PGE-INT-113310421,2010-06-13,6.45,44040,8624,94401,San Mateo,CA
SCE-INT-NST-174608,2020-12-14,11.62,47998,0,92683,WESTMINSTER,CA
PGE-INT-113441365,2015-02-27,5.2,-1,0,94939,LARKSPUR,CA
PGE-INT-118454610,2020-02-26,4.77,18023.25,0,95603,AUBURN,CA
SDGE-INT-148343,2017-08-30,2.61,13435,0,92069,SAN MARCOS,CA
12284,2012-08-31,6.58,-1,-1,85387,Surprise,AZ
SDGE-INT-185870,2018-12-19,5.94,20009,0,91914,CHULA VISTA,CA
TEPDG-36629,2021-03-15,13.86,40514,0,85704,-1,AZ
PGE-INT-113458431,2015-07-30,9.45,-1,0,93711,FRESNO,CA
OID4309751,2020-11-06,4.95,23760,-1,-1,-1,CO
PGE-INT-117713795,2019-08-14,6.57,24400,0,95060,SANTA CRUZ,CA
PGE-INT-113413567,2014-09-30,11.475,-1,0,95616,DAVIS,CA
PGE-INT-113361114,2013-08-14,7.656,-1,-1,95476,SONOMA,CA
PGE-INT-113272689,2002-07-07,2.86,20742.98,10371.49,95345,Midpines,CA
PGE-INT-119684718,2020-09-12,3.6179,21450,0,93312,BAKERSFIELD,CA
SCE-INT-NST-136194,2020-03-10,5.4,18820,0,90630,CYPRESS,CA
SDGE-INT-123476,2016-08-10,10.24,32000,0,91941,LA MESA,CA
PGE-INT-114564848,2018-05-13,5.4,18900,0,95210,STOCKTON,CA
SCE-INT-NST-10359,2017-10-16,7.92,20430,0,93514,BISHOP,CA
PGE-INT-113446700,2015-03-11,5.72,-1,0,93905,SALINAS,CA
SCE-INT-SCE-103812,2017-02-27,6.85455102,35481.6,0,92260,Palm Desert,CA
PGE-INT-113281514,2004-03-17,3,26500,9832,95237,Lockeford,CA
TEPDG-34508,2020-11-17,11.55,42392,0,85743,-1,AZ
SolarPV--0000001404,2020-07-01,6.4,22356,0,84601,Provo,UT
SDGE-INT-53779,2015-04-26,6.38,27552,1077,92128,San Diego,CA
48688,2016-08-02,2.6,-1,-1,85351,Sun City,AZ
NFG-SR25630-77027,2017-04-25,4.2,17976,0,02453,Waltham,MA
86984,2018-12-06,12.6,-1,-1,85387,Surprise,AZ
NFG-SR25630-34590,2015-03-10,3.06,16830,0,02141,Cambridge,MA
SDGE-INT-238429 & SDGE-INT-238428,2019-12-20,8.4,39896,0,92677,LAGUNA NIGUEL,CA
PGE-INT-114292116,2018-02-18,10.23,36750.25,0,93610,CHOWCHILLA,CA
SDGE-INT-104892,2016-02-05,5.175,23359,0,92120,SAN DIEGO,CA
SDGE-INT-169694,2018-08-22,4.64,7444,0,92129,SAN DIEGO,CA
PGE-INT-119648373,2020-08-27,5.0336,12000,0,94577,SAN LEANDRO,CA
55255,2017-01-07,10.26,-1,-1,85326,Buckeye,AZ
PGE-INT-117153247,2019-05-08,5.04,21722,0,95993,YUBA CITY,CA
NFG-SR25630-71665,2016-12-13,9.1,38948,0,02538,Wareham,MA
PGE-INT-113296693,2008-08-10,4.76,41120,7509,95030,Los Gatos,CA
PGE-INT-113275709,2013-04-10,4.08,21334,820,93245,Lemoore,CA
PGE-INT-118911453,2020-04-15,4.64,20693.47,0,94591,VALLEJO,CA
SDGE-INT-127296,2016-09-30,5.565,28493,0,92126,SAN DIEGO,CA
RPV-38021,2019-05-17,5.12,22500,0,06516,West Haven,CT
SCE-INT-500384540,2013-09-08,7.35,37485,1505,92342,Helendale,CA
2013-536350-Sola,2013-10-23,7.6,38734.5,8526.32,11784,Selden,NY
PGE-INT-114354800,2018-05-17,7.26,18000,0,93314,BAKERSFIELD,CA
PGE-INT-113584777,2017-05-25,2.36,12083.2,0,95409,SANTA ROSA,CA
PGE-INT-113564108,2016-11-22,6.5,21000,0,95648,LINCOLN,CA
NJSRRE1532170556,2011-09-07,6.9,-1,0,07719,WALL,NJ
NFG-SR25630-78703,2017-06-14,4.64,19673.6,0,01118,Springfield,MA
PGE-INT-116745657,2019-03-20,6.09,23000.1,0,94513,BRENTWOOD,CA
Qfs <10kW #14713,2019-03-27,2.44,-1,-1,87111,Albuquerque,NM
NJSRRE1537142263,2005-06-01,4.05,33450,21450,07052,WEST ORANGE,NJ
PGE-INT-113297561,2007-12-05,3.2,25600,5267,94070,San Carlos,CA
PGE-INT-113338880,2012-06-27,2.7,-1,-1,95616,Davis,CA
SCE-INT-500499347,2014-12-22,1.38,5572,1793,91766,Pomona,CA
PGE-INT-113391870,2014-05-07,4.75,-1,0,-1,-1,CA
SCE-INT-NST-134559,2020-04-11,6.4,36420,0,92691,MISSION VIEJO,CA
PGE-INT-113273724,2005-06-10,3.96,27226.2,10342,95635,Greenwood,CA
PGE-INT-113483406,2015-09-28,6.12,27846,0,-1,-1,CA
NFG-SR25630-44589,2015-08-06,6.76,37856,0,01760,Natick,MA
14848,2013-01-04,2.76,-1,-1,85396,Buckeye,AZ
PGE-INT-113447640,2015-07-21,9.18,-1,0,93722,FRESNO,CA
SDGE-INT-222586,2019-10-02,10.01,34662,0,92040,LAKESIDE,CA
SMANG_20267,2020-02-24,4.03,14393.6,0,02302,Brockton,MA
SCE-INT-500390340,2013-06-19,8.48,33540,1776,93065,Simi Valley,CA
SRO07429,2009-08-13,6.3,42729,-1,-1,-1,CO
2130158,2013-02-07,4.845,21155,-1,88011,Las Cruces,NM
SCE-INT-NST-29359,2018-02-20,19.2,60000,0,92270,RANCHO MIRAGE,CA
PGE-INT-114205461,2011-02-26,4.23,32250,1148,95762,El Dorado Hills,CA
PGE-INT-115412982,2018-11-29,7.8078,33150,0,93314,BAKERSFIELD,CA
NJSRRE1537865560,2018-07-10,6.44,-1,0,08081,Sicklerville,NJ
04041205,2020-12-22,10.22,29468,-1,-1,-1,MN
PGE-INT-119038428,2020-05-20,8.25,28775,0,95377,TRACY,CA
1B4BPV-200287,2015-10-27,7.69666666666667,-1,-1,-1,Holtville,CA
SCE-INT-NST-148782,2020-09-11,12.35,43756.05,0,91350,SAUGUS,CA
OID3829736,2019-09-27,6.3,25326,-1,-1,-1,CO
SCE-INT-SCE-93304,2016-12-13,4.2,16951.2,0,92557,MORENO VALLEY,CA
NJSRRE1532375537,2008-10-02,9.87,78720,37506,08330,MAYS LANDING,NJ
PGE-INT-113449966,2015-06-08,2.08,-1,0,94544,HAYWARD,CA
SMA-SM5057-05851,2012-02-21,4.5,23137,3825,01890,Winchester,MA
RPV-21065,2016-10-18,5.2,17680,0,06067,Rocky Hill,CT
SCE-INT-NST-148390,2020-06-22,6.12738775510204,24800,0,93535,LANCASTER,CA
NJSRRE1532217733,2016-03-07,3.38,-1,0,07203,ROSELLE BORO,NJ
SCE-INT-SCE-92448,2016-12-05,7.711642857,30706.55,0,93560,ROSAMOND,CA
SCE-INT-NST-88560,2019-05-03,6.94844898,37006.2,0,93023,OJAI,CA
PGE-INT-117157503,2019-05-08,8.1,23318,0,95667,PLACERVILLE,CA
RPV-47003,2020-02-19,3.47,12984.04,0,06517,Hamden,CT
PGE-INT-113498975,2016-02-03,8.175,34500,0,95220,ACAMPO,CA
SCE-INT-NST-23234,2017-12-18,12.07243878,30000,0,92234,CATHEDRAL CITY,CA
PGE-INT-113391029,2014-10-30,39.345,149564,40398,94606,Oakland,CA
SCE-INT-500066717,2011-02-27,4.864,37023,10641,92880,Corona,CA
SCE-INT-SCE-44847,2016-02-21,2.5,9676,2210,92370,Calimesa,CA
SCE-INT-500059722,2010-09-11,3.68,20100,4560,93274,Tulare,CA
SMA-SR25630-21501,2015-03-02,3.924,20703,1569.6,02667,Wellfleet,MA
PGE-INT-114640705,2018-06-01,7.59,23000,0,94550,LIVERMORE,CA
PGE-INT-113461961,2016-01-07,5.72,-1,0,95776,WOODLAND,CA
RPV-36832,2019-02-06,2.52,12400,604,06010,Bristol,CT
39014,2016-01-08,6.885,-1,-1,85304,Glendale,AZ
SDGE-INT-72383,2015-03-26,7,-1,0,92653,LAGUNA HILLS,CA
NFG-SR25630-53017,2016-01-19,7.28,34216,0,02777,Swansea,MA
SRO15957,2011-03-18,8.05,43236,-1,-1,-1,CO
CS2-SR25630-19536,2014-07-23,8.1,32319,2000,01007,Belchertown,MA
NJSRRE1541724277,2019-12-16,5.22,-1,0,07418,Glenwood,NJ
NFG-SR25630-71055,2016-11-18,3.975,17569.5,0,01038,Hatfield,MA
89414,2019-02-01,13.65,-1,-1,85388,Surprise,AZ
NFG-SR25630-54244,2016-02-22,5.46,18369.18,0,01351,Montague,MA
PGE-INT-116949167,2019-06-12,4.745,16170,0,95648,LINCOLN,CA
SRI-RS714-00853,2007-03-06,4.56,49796.5,9890,01237,New Ashford,MA
PGE-INT-113465274,2015-07-13,6.5,33280,0,94015,COLMA,CA
14270,2012-12-10,3.8,-1,-1,85338,Goodyear,AZ
SCE-INT-500681281,2016-01-27,1.091836735,-1,0,91768,POMONA,CA
NJSRRE1532189247,2013-01-04,8.46,-1,0,08251,DEL - HAVEN,NJ
PGE-INT-113614022,2010-04-04,1.344,19723.14,1174,95035,Milpitas,CA
SCE-INT-NST-131524,2020-02-07,3.78,10773,0,90254,HERMOSA BEACH,CA
1106907,2020-10-15,2.56,11776,500,53719-4090,Madison,WI
SCE-INT-NST-17657,2017-11-22,4.69,17791,0,92618,IRVINE,CA
NFG-SR25630-61653,2015-11-04,6.24,32136,0,01002,Pelham,MA
219509,2020-03-05,22.32,90264.01,6696,10304,Staten Island,NY
NFG-SR25630-38252,2015-06-04,7.02,38750.4,0,02652,Truro,MA
SMANG_11440,2019-11-22,5.04,17384,0,01095,Wilbraham,MA
PGE-INT-113389646,2014-01-21,7.491,-1,0,94513,BRENTWOOD,CA
SCE-INT-500580495,2014-08-29,7.424489796,-1,0,93265,SPRINGVILLE,CA
PGE-INT-120098498,2020-12-24,4.16,15808,0,93727,FRESNO,CA
36075,2015-10-08,6,-1,-1,85374,Surprise,AZ
OID3238020,2018-04-13,3.9,16965,-1,-1,-1,CO
LADWP-37095,2019-03-20,6.6,21648,1450,90041,Los Angeles,CA
RPV-38053,2019-05-16,14.81,62500,6122,06359,North Stonington,CT
PGE-INT-113341751,2012-05-25,2.45,11850,496,95123,San Jose,CA
SCE-INT-500215798,2012-08-02,5.4,33424,3026,92602,Irvine,CA
NJSRRE1539941395,2019-06-28,21.6,-1,0,08527,Jackson,NJ
82506,2018-08-02,8.835,-1,-1,85390,Wickenburg,AZ
24738,2014-05-01,3,-1,-1,86314,Prescott Valley,AZ
SCE-INT-SCE-110283,2017-05-04,5.697204082,38500,0,91350,SAUGUS,CA
100155,2019-12-04,13.12,-1,-1,85383,Peoria,AZ
PGE-INT-113598131,2017-06-23,5.88,19000,0,95602,AUBURN,CA
PGE-INT-119601240,2020-08-18,4.41,14800,0,94087,SUNNYVALE,CA
PGE-INT-118118938,2019-11-07,8.4,36530,0,95648,LINCOLN,CA
RPV-48129,2020-03-03,10.4,39664.8,0,06779,Watertown,CT
SCE-INT-500196232,2013-01-31,1.47,7243,3365,92591,Temecula,CA
2013-536989-Sola,2014-06-06,7.85,36785,8731.16,11743,Huntington,NY
PGE-INT-113479368,2015-10-12,9.54,48844.8,0,93306,BAKERSFIELD,CA
PGE-INT-118597443,2020-03-20,6.4,30272,0,93727,FRESNO,CA
Qfs <10kW #15808,2019-08-02,5.04,-1,-1,87501,Santa Fe,NM
PGE-INT-119529244,2020-08-06,5.886,20101,0,93711,FRESNO,CA
PSP-08980,2013-11-06,9.275,36333,6956.25,18428,Hawley,PA
SCE-INT-NST-149202,2020-06-26,7.46488775510204,5460,0,92620,IRVINE,CA
2014-645693-Sola,2014-09-12,6.72,24783,3814.93,11782,Sayville,NY
SCE-INT-SCE-32067,2016-01-25,4.505,23065.6,0,91761,ONTARIO,CA
NJSRRE1541432106,2019-11-21,10.08,-1,0,08863,Woodbridge Township,NJ
SDGE-INT-94070,2015-10-28,3.42,19971,0,92037,LA JOLLA,CA
PGE-INT-113364090,2013-08-27,5.88,-1,-1,94518,CONCORD,CA
RPV-28859,2018-04-05,7.54,27537.19,0,06614,Stratford,CT
SMANG_04355,2019-07-17,7.375,25517.5,0,01904,Lynn,MA
SCE-INT-SCE-27710,2015-10-29,4.28,2000,0,92840,GARDEN GROVE,CA
SCE-INT-SCE-113005,2017-05-11,5.44,20180,0,92570,PERRIS,CA
SDGE-INT-173004,2018-08-17,7.67,40804,0,92130,SAN DIEGO,CA
PGE-INT-113408252,2014-07-29,5,-1,0,93657,SANGER,CA
SCE-INT-NST-116594,2019-11-18,5.213520408,20780,0,92392,VICTORVILLE,CA
Qfs <10kW #15280,2019-06-04,8.37,-1,-1,87121,Albuquerque,NM
58372,2017-03-21,8.12,-1,-1,85345,Peoria,AZ
SCE-INT-SCE-29681,2015-12-08,2.65,13568,0,91320,NEWBURY PARK,CA
35065,2015-09-14,5.5,-1,-1,85379,Surprise,AZ
MIM17-03686,2018-05-31,9.735,38000,0,55019,Dundas,MN
PGE-INT-119760512,2020-09-18,8.16,5070,0,93314,BAKERSFIELD,CA
PGE-INT-113590071,2017-05-06,8.25,25987.5,0,95620,DIXON,CA
PGE-INT-113405211,2014-07-21,3.57,-1,0,94588,PLEASANTON,CA
RPV-22920,2016-12-20,6.1,19869.7,0,06405,Branford,CT
NJSRRE1539322671,2018-11-01,4.72,-1,0,08816,East Brunswick,NJ
DC-114178-SUN-I,2011-07-21,33.12,-1,-1,20005,Washington D.C.,DC
RTEP-RPV_94984,2014-10-02,5.25,23100,0,85719,-1,AZ
SMANG_15011,2020-02-21,12.09,42615.19,0,01906,Saugus,MA
NJSRRE1532167272,2011-06-24,18.63,-1,0,08037,FOLSOM,NJ
RPV-22930,2017-06-06,14.88,53500,6569,06268,Mansfield,CT
PGE-INT-113355201,2013-01-10,12.48,62088,2007,93619,Clovis,CA
NFG-SR25630-35236,2015-04-03,9.69,53295,0,01756,Mendon,MA
SCE-INT-SCE-02448,2015-06-23,19.93038776,61000,0,92562,MURRIETA,CA
SCE-INT-NST-149275,2020-10-13,3.15,13387.5,0,90680,STANTON,CA
NFG-SR25630-66110,2016-07-18,9.1,28028,0,01844,Methuen,MA
184-69513,2010-11-30,9.72,60101,12975,06753,Cornwall,CT
SCE-INT-NST-39890,2018-05-16,10.8,44820,0,92264,PALM SPRINGS,CA
NJSTRE1546403223,2018-03-26,11.73,-1,0,07801,Dover,NJ
79689,2018-05-08,7.2,-1,-1,85379,Surprise,AZ
CS2-C22943-013250,2013-09-04,6,27900,2000,02032,Walpole,MA
SCE-INT-500189005,2012-06-25,4.32,35025.6,2304,92887,Yorba Linda,CA
PGE-INT-113401590,2014-07-08,8.2522,-1,0,95409,SANTA ROSA,CA
119612,2018-05-29,7.48,30334.5,2243,10312,Staten Island,NY
SCE-INT-500088690,2011-09-25,11.5,84395.75,18734,92530,Lake Elsinore,CA
PGE-INT-113406728,2014-08-29,3.825,-1,0,96055,LOS MOLINOS,CA
DEC00754,2012-03-31,5.1,33150,6325,19951,Harbeson,DE
SDGE-INT-78211,2015-06-23,3.45,19700,0,92071,SANTEE,CA
SDGE-INT-164521,2018-04-19,5.4,19628,0,92116,SAN DIEGO,CA
PGE-INT-119051362,2020-07-22,6.67,35240,0,94505,DISCOVERY BAY,CA
PGE-INT-114238631,2018-02-09,8.2236,35322,0,93631,KINGSBURG,CA
PGE-INT-113454730,2015-06-19,9.36,-1,0,-1,-1,CA
258057,2020-12-11,6.15,30497.5,1230,11204,Brooklyn,NY
UNSEDG-00364,2016-07-19,6.213,20100,0,86406,-1,AZ
NJSRRE1534005426,2017-06-03,14.15,-1,0,08844,HILLSBOROUGH,NJ
PGE-INT-117111783,2019-05-03,5.8,10262,0,93446,PASO ROBLES,CA
PGE-INT-114054278,2017-10-31,19.5,99840,0,94595,WALNUT CREEK,CA
SDGE-INT-246921,2020-01-20,6.93,38115,0,92008,CARLSBAD,CA
PGE-INT-114202113,2018-02-20,3.432,14193,0,94553,PACHECO,CA
SDGE-INT-272440,2020-07-06,2.52,10786,0,91945,LEMON GROVE,CA
103455,2020-02-18,11.2,-1,-1,85020,Phoenix,AZ
PVP453,2010-08-16,4.87634431591544,34351,5362.3583,94303,-1,CA
SDGE-INT-98537,2015-12-08,6.555,29186,0,92026,ESCONDIDO,CA
PGE-INT-113304177,2010-01-17,3.075,33302.25,4385,94565,Pittsburg,CA
OID3897655,2019-11-15,4.65,6417,-1,-1,-1,CO
SDGE-INT-88636,2015-09-16,4.2,22300,0,92026,ESCONDIDO,CA
PGE-INT-113487000,2015-11-16,4.16,13978,0,95648,LINCOLN,CA
SCE-INT-500687373,2015-04-07,6.769387755,-1,0,92880,CORONA,CA
68807,2017-10-10,7.25,-1,-1,85053,Phoenix,AZ
PGE-INT-113482443,2015-10-16,2.65,10109.75,0,95212,STOCKTON,CA
SCE-INT-500680289,2015-04-23,4.804081633,-1,0,92595,WILDOMAR,CA
CS2-C22943-04303,2011-04-15,5.17,35500,5500,01002,Amherst,MA
PGE-INT-113372690,2013-07-31,3.92,19992,642,95648,Lincoln,CA
SDGE-INT-116564,2016-05-20,5.559,7890,0,92102,SAN DIEGO,CA
PGE-INT-119376390,2020-08-28,2.56,11511.04,0,94124,SAN FRANCISCO,CA
PGE-INT-118058553,2019-11-04,4.851,26688,0,93657,SANGER,CA
PGE-INT-113594476,2017-06-01,2.5047,9475.2,0,93720,FRESNO,CA
PGE-INT-113299747,2009-01-25,4.2,30355,5732,94550,Livermore,CA
SCE-INT-NST-112835,2019-11-15,2.623683673,1,0,92584,MENIFEE,CA
SCE-INT-NST-85803,2019-04-30,8.835,28272,0,91739,RANCHO CUCAMONGA,CA
PGE-INT-114241046,2018-03-02,7.194,27326,0,94561,OAKLEY,CA
SCE-INT-NST-84488,2019-04-01,4.679612245,22655,0,91791,WEST COVINA,CA
SCE-INT-NST-73685,2019-01-11,6.03,27135,2178,92602,Irvine,CA
SCE-INT-500110081,2011-11-11,8.64,45581.01,7542,92882,Corona,CA
SCE-INT-SCE-88827,2016-11-04,7.024877551,31317.29,0,91709,Chino Hills,CA
SDGE-INT-8167,2009-07-30,2.2,15584.77,3464,92126,San Diego,CA
LADWP-35957,2018-12-21,3.54,13863.14,767,91306,Winnetka,CA
PGE-INT-118762681,2020-04-09,8.4,33600,0,94558,NAPA,CA
SCE-INT-500460876,2014-01-31,12,58800,1681,93230,Hanford,CA
PGE-INT-118921981,2020-04-20,12,43513,0,93308,BAKERSFIELD,CA
PGE-INT-113459025,2015-06-30,6.24,-1,0,93306,BAKERSFIELD,CA
SCE-INT-NST-156599,2020-08-25,2.56,11312.01,0,93555,RIDGECREST,CA
SDGE-INT-27532,2012-03-29,4.7,21678,971,92673,San Clemente,CA
NJSTRE1545577922,2020-12-29,8.64,-1,0,08502,Belle Mead,NJ
LADWP-24716,2016-08-02,7,22100.83,1768,90042,Los Angeles,CA
SCE-INT-NST-78121,2019-02-11,8.153836735,45182.2,0,91791,WEST COVINA,CA
SDGE-INT-136224,2017-02-13,4.8,15500,0,92010,CARLSBAD,CA
NJSRRE1532188569,2013-01-02,6.5,-1,0,08757,TOMS RIVER,NJ
SCE-INT-NST-64066,2018-11-30,2.56,6063.92,308,92596,Winchester,CA
SDGE-INT-63987,2014-11-13,9,-1,0,92653,LAGUNA HILLS,CA
LADWP-29404,2017-08-15,3.48,7056,727,90710,Harbor City,CA
PGE-INT-119172921,2020-06-25,5.2,19864,0,95037,MORGAN HILL,CA
PGE-INT-114692881,2018-07-03,7.26,24145,0,94560,NEWARK,CA
SCE-INT-500560067,2014-07-24,11.02755102,-1,0,92260,PALM DESERT,CA
NFG-SR25630-54789,2016-03-04,3.315,13591.6,0,01747,Hopedale,MA
PGE-INT-113355447,2013-05-15,4.4,22440,711,94561,Oakley,CA
PGE-INT-115408968,2018-11-30,2.24,7504.5,1670,93427,Buellton,CA
NJSRRE1536029007,2017-05-11,2.65,-1,0,08021,CLEMENTON,NJ
227625,2019-06-19,3.9,24170,1170,11236,BROOKLYN,NY
SCE-INT-NST-14005,2013-11-28,5.25,34196,1006,91780,Temple City,CA
PGE-INT-113347744,2012-08-11,6.24,26737,1210,95949,Grass Valley,CA
NJSTRE1545063697,2020-09-01,19.52,-1,0,08527,Jackson,NJ
PGE-INT-113415853,2014-12-01,6.885,-1,0,94565,PITTSBURG,CA
SCE-INT-NST-96473,2019-06-28,7.117683673,20000,0,92614,IRVINE,CA
SCE-INT-500531732,2014-04-20,3.5,14840,580,93536,Lancaster,CA
PGE-INT-113597463,2017-05-26,2,9000,2115,95616,Davis,CA
SDGE-INT-139010 & SDGE-INT-147218,2017-04-10,16.24,48514,0,92127,SAN DIEGO,CA
SDGE-INT-73200,2015-04-06,5.559,-1,0,91941,LA MESA,CA
PGE-INT-113500491,2016-07-15,22.7,59967,0,93646,ORANGE COVE,CA
PGE-INT-114601684,2018-05-24,2.332,10556,0,93306,BAKERSFIELD,CA
SCE-INT-NST-35615,2018-03-22,8.922489796,18310.6,0,93535,LANCASTER,CA
PGE-INT-113374498,2013-11-25,5,-1,-1,95713,COLFAX,CA
PGE-INT-113351404,2013-03-27,3.36,17136,511,94602,Oakland,CA
PGE-INT-113361448,2013-09-22,12.5,63750,1941,95993,Yuba City,CA
NFG-SR25630-30248,2015-01-13,4.335,23842.5,0,01702,Framingham,MA
PGE-INT-113331314,2011-12-07,3.36,24393.4,942,94122,San Francisco,CA
SCE-INT-500124140,2012-04-13,6.88,35844.8,6440,91752,Mira Loma,CA
PGE-INT-114097425,2018-01-10,16.2,82944,0,93245,LEMOORE,CA
NJSRRE1532929865,2015-09-18,5.72,-1,0,08046,Willingboro,NJ
SCE-INT-SCE-03551,2015-07-09,5.558540816,28371,0,92630,LAKE FOREST,CA
PGE-INT-113432322,2015-01-06,5.6,-1,0,93245,LEMOORE,CA
NFG-SR25630-59167,2016-05-31,2.86,14729,0,02081,Walpole,MA
224242,2020-04-24,3.5,20455.24,1050,11385,Ridgewood,NY
UNSEDG-03970,2015-04-21,6.213,-1,0,86426,-1,AZ
SMANG_12272,2019-10-08,5.22,13078.8,0,01906,Saugus,MA
NFG-SR25630-83997,2017-10-05,9.8,41944,0,01581,Westborough,MA
Qfs <10kW #12277,2018-05-25,5.232,-1,-1,87124,Rio Rancho,NM
NJSRRE1541027939,2019-11-05,15.41,-1,0,07083,UNION,NJ
PGE-INT-120131808,2020-12-09,4.08,8473.07,0,95118,SAN JOSE,CA
SCE-INT-SCE-07897,2015-06-19,3.825,19584,0,91739,RANCHO CUCAMONGA,CA
SDGE-INT-160988,2018-03-16,7.54,24000,0,92672,SAN CLEMENTE,CA
OID2922242,2017-10-28,4.505,10753,-1,-1,-1,CO
SDGE-INT-117124,2016-05-26,3.71,18995,0,91910,CHULA VISTA,CA
SDGE-INT-200287,2019-04-18,5.36,17917,0,92026,ESCONDIDO,CA
LADWP-09618,2014-01-17,5.88,28812,1948,91342,Sylmar,CA
ODOE-100764,2016-10-13,6.09,34581,-1,97223,Tigard,OR
PGE-INT-113525327,2016-04-01,9.1,46592,0,95111,SAN JOSE,CA
66728,2017-08-29,6.16,-1,-1,85122,Casa Grande,AZ
PGE-INT-118132333,2019-12-30,3.78,10773,0,95014,CUPERTINO,CA
SCE-INT-NST-47942,2018-07-06,3.575,17226,0,92342,HELENDALE,CA
SCE-INT-SCE-76144,2016-08-16,3.42,12500,0,90266,MANHATTAN BEACH,CA
SCE-INT-NST-55889,2018-09-25,3.42,14902.38,0,92301,ADELANTO,CA
105645,2020-04-16,6.08,-1,-1,85029,Phoenix,AZ
OID3513235,2018-09-27,6.3,27899,-1,-1,-1,CO
Qfs <10kW #10947,2017-12-04,4.76,-1,-1,87120,Albuquerque,NM
UNSEDG-02522,2019-05-02,10.72,33982.4,0,86404,-1,AZ
8582,2011-12-20,8.28,-1,-1,85340,Litchfield Park,AZ
55688,2017-01-20,15.37,-1,-1,85310,Glendale,AZ
