installid,date,size,cost,subsidy,zip,city,state
NJSRRE1542467244,2019-12-11,6.62,-1,0,08109,Pennsauken,NJ
85798,2018-11-07,15.86,-1,-1,85387,Surprise,AZ
PGE-INT-113498608,2016-01-07,7.848,35300,0,93611,CLOVIS,CA
217646,2020-02-06,4.1,14332.5,1228,11429,Jamaica,NY
PGE-INT-120236747,2020-12-31,10.725,44997,0,95901,MARYSVILLE,CA
PGE-INT-113612992,2010-02-14,4.7,29057,4237,95403,Santa Rosa,CA
PGE-INT-118652222,2020-03-20,4.2042,23337.6,0,93960,SOLEDAD,CA
16019,2013-03-12,9.156,-1,-1,85024,Phoenix,AZ
SDGE-INT-222821,2019-09-12,4.095,11400,0,92105,SAN DIEGO,CA
8762,2012-01-05,3.29,-1,-1,85374,Surprise,AZ
RTEP-RPV_80393,2014-03-27,3.5,21850,0,85705,-1,AZ
PGE-INT-114904263,2018-08-21,9.6,28750,0,95220,ACAMPO,CA
SolarPV--0000002776,2020-07-01,5.49,24063,0,84050,Morgan,UT
PGE-INT-118283037,2019-12-23,8.085,43360,0,95376,TRACY,CA
SCE-INT-SCE-36541,2015-12-31,3.494969388,22000,0,91764,ONTARIO,CA
NJSTRE1545389196,2020-06-24,2.38,-1,0,08872,Sayerville,NJ
PGE-INT-117928819,2019-10-07,8.88,36000,0,95503,EUREKA,CA
PGE-INT-115341899,2019-01-07,8.69,14280,0,93720,FRESNO,CA
SCE-INT-500645069,2014-12-31,3.821428571,-1,0,90650,NORWALK,CA
NFG-SR25630-37602,2015-05-06,3.825,18972,0,02743,Acushnet,MA
PGE-INT-113358207,2014-05-02,7.359,-1,0,93907,Salinas,CA
SCE-INT-NST-142713,2020-05-05,4.875,19061.25,0,92586,SUN CITY,CA
SCE-INT-500069318,2009-12-19,2.7,21400,4155,92648,Huntington Beach,CA
TEPDG-35153,2020-12-05,9,44988,0,85715,-1,AZ
SDGE-INT-91820,2015-10-05,2.12,10854,0,92024,ENCINITAS,CA
SDGE-INT-180625 & SDGE-INT-180624,2018-11-02,7.8,39936,0,92069,SAN MARCOS,CA
PSP-05870,2012-06-01,5.17,33660.04,3877.5,17257,Shippensburg,PA
PGE-INT-115059943,2018-10-25,1.375,8161.83,3654,94801,Richmond,CA
PGE-INT-113502302,2016-03-02,1.02,3723,0,95928,CHICO,CA
SCE-INT-NST-119304,2019-11-26,6.675489796,38438.4,0,92592,TEMECULA,CA
PGE-INT-117889494,2019-09-20,2.5432,13557.6,0,95062,SANTA CRUZ,CA
SDGE-INT-295051,2020-12-31,4.42,18743,0,91977,SPRING VALLEY,CA
PGE-INT-114797532,2018-08-28,4.55,23296,0,94523,PLEASANT HILL,CA
SDGE-INT-156258,2017-12-21,3.92,15985,0,92019,EL CAJON,CA
150727,2015-12-04,6.48,24300,3750,03303,Boscawen,NH
SCE-INT-500496400,2014-01-29,6.5,32826,1078,92308,Apple Valley,CA
OID2331586,2016-03-26,4.42,19227,-1,-1,-1,CO
SDGE-INT-546,2002-04-05,4.32,34634.09,15930,92130,San Diego,CA
PGE-INT-113558233,2017-02-06,3.78,12851.62,0,94519,CONCORD,CA
76186,2018-02-17,9.66,-1,-1,85326,Buckeye,AZ
PGE-INT-113343485,2012-08-02,6.44,39200,1134,95120,San Jose,CA
SCE-INT-500065927,2006-12-20,3.275510204,-1,-1,93023,OJAI,CA
SCE-INT-NST-80054,2019-02-28,4.02,18090,1059,92618,Irvine,CA
1B4BPV-202315,2016-09-16,12.075,42262,5096,92203,Indio,CA
CPV-MA19-00043,2003-10-29,1.28,12799,4896,02575,West Tisbury,MA
RPV-53962,2020-12-08,9.6,40500,0,06790,Torrington,CT
NJSRRE1534114633,2016-08-29,12.22,-1,0,08244,SOMERS POINT,NJ
PGE-INT-113431284,2014-12-31,3.57,-1,0,93308,Bakersfield,CA
SCE-INT-500519459,2014-05-18,3.675,17640,545,92867,Orange,CA
SCE-INT-NST-96938,2019-08-21,4.96,21576,0,92584,MENIFEE,CA
DC-177256-SUN-I,2017-07-12,6.625,-1,-1,20003,Washington D.C.,DC
PGE-INT-113426908,2014-12-31,10.14,-1,0,93210,COALINGA,CA
NJSRRE1532377506,2010-08-22,5.4,21375,9450,08859,PARLIN,NJ
SCE-INT-NST-89946,2019-05-29,6.84472449,33000.14,0,92708,FOUNTAIN VALLEY,CA
NJSRRE1532381041,2009-12-04,7.35,58800,12862.5,08533,NEW EGYPT,NJ
NFG-SR25630-71000,2016-01-04,11.7,56212,0,02451,Waltham,MA
SCE-INT-NST-88683,2019-05-14,4.725,22349.25,0,92270,RANCHO MIRAGE,CA
SCE-INT-SCE-78008,2016-09-01,4.402285714,16008,0,93291,VISALIA,CA
2160987,2016-05-16,8.06,32643,-1,87031,Los Lunas,NM
SCE-INT-NST-168834,2020-12-23,3.15,14175,788,92584,Menifee,CA
OID2555818,2016-08-04,4.16,18096,-1,-1,-1,CO
NJSRRE1532183781,2013-09-20,8.14,-1,0,08640,FORT DIX,NJ
PGE-INT-114832202,2018-09-28,9.99,32190,0,95928,CHICO,CA
PGE-INT-114883687,2018-08-21,3.48,25056,0,94803,RICHMOND,CA
SCE-INT-SCE-24088,2015-10-09,2.915,-1,0,93534,LANCASTER,CA
SCE-INT-NST-171400,2020-12-10,6.9560918367347,8053.76,0,92584,MENIFEE,CA
SCE-INT-NST-92395,2019-06-03,8.04,30552,0,91784,UPLAND,CA
SCE-INT-500704972,2015-05-14,5.02244898,-1,0,92336,FONTANA,CA
PGE-INT-113547926,2016-07-22,2.915,0.01,0,95687,VACAVILLE,CA
PGE-INT-113333710,2012-01-25,4.8,36857,1298,95131,San Jose,CA
SCE-INT-NST-41069,2018-05-14,15.31410204,8000,0,91709,CHINO HILLS,CA
243819,2020-06-30,4.9,17143,1715,12110,Latham,NY
RPV-10404,2015-08-06,10.4,38360,4258,06001,Avon,CT
SCE-INT-NST-89429,2019-07-11,5.525,7857.25,0,92596,WINCHESTER,CA
PGE-INT-113414790,2014-10-02,4.845,-1,0,-1,-1,CA
SCE-INT-SCE-115558,2017-06-01,11.17276531,1700,0,91776,SAN GABRIEL,CA
SDGE-INT-96655,2015-12-03,4.41,18150,0,92110,SAN DIEGO,CA
RPV-49962,2020-05-25,3.84,15400,0,06606,Bridgeport,CT
SDGE-INT-77420,2015-05-13,4.16,14361,0,92025,ESCONDIDO,CA
SDGE-INT-250819,2020-02-10,9.156,32071,0,91935,JAMUL,CA
PGE-INT-114090490,2017-12-11,8.91,24818,0,93461,SHANDON,CA
SDGE-INT-217950 & SDGE-INT-217949,2019-07-31,5.94,31572,0,92131,SAN DIEGO,CA
PGE-INT-113473477,2015-08-27,5.72,29286.4,0,95135,SAN JOSE,CA
PGE-INT-113613696,2009-09-06,3.024,25275,3648,95677,Rocklin,CA
SCE-INT-NST-17497,2017-11-06,4.2,8568,0,91764,ONTARIO,CA
1B4BPV-203230,2016-11-17,3.5,12950,1533,92231,Calexico,CA
NJSRRE1541809873,2020-02-12,5.12,-1,0,08105,Camden,NJ
PGE-INT-113298082,2008-10-25,5.67,43948,12343,93465,Templeton,CA
SCE-INT-NST-132764,2020-02-14,5.89,25977.8,0,90603,WHITTIER,CA
PGE-INT-113489143,2015-11-18,9,31950,0,93312,BAKERSFIELD,CA
SCE-INT-NST-73675,2019-01-09,7.4365,37875,0,93274,TULARE,CA
SCE-INT-500530801,2014-04-23,4.804081633,-1,0,92399,YUCAIPA,CA
PGE-INT-119838599,2020-10-12,8.06,35434.56,0,93703,FRESNO,CA
NFG-SR25630-61066,2016-05-23,3.3,11119.18,0,01985,West Newbury,MA
PGE-INT-113523229,2016-04-20,7.821,35568,0,94513,BRENTWOOD,CA
PGE-INT-113502125,2016-02-29,8.505,28066.5,0,-1,-1,CA
84696,2018-10-12,8.235,-1,-1,85383,Peoria,AZ
PGE-INT-113554028,2016-08-31,7.92,30492,0,93737,FRESNO,CA
NJSRRE1532217486,2015-08-12,4.68,-1,0,08081,SICKLERVILLE,NJ
MIM17-03484,2017-09-05,9.735,41919,0,55013,Chisago City,MN
PGE-INT-119219836,2020-07-22,3.2,7546.8,770,93313,Bakersfield,CA
61816,2017-05-20,4.125,-1,-1,85338,Goodyear,AZ
PGE-INT-113455834,2015-05-28,5.2,-1,0,93906,SALINAS,CA
SDGE-INT-164688,2018-04-25,4.9,15680,0,92130,SAN DIEGO,CA
SCE-INT-SCE-57443,2016-04-08,5.013714286,24086.55,0,91784,UPLAND,CA
71958,2017-12-06,6.96,-1,-1,85374,Surprise,AZ
PGE-INT-118914511,2020-11-09,12.06,51711,0,95070,SARATOGA,CA
PGE-INT-115324889,2018-11-13,4.2,29900,0,94563,ORINDA,CA
SCE-INT-NST-52750,2018-08-09,6.405,32793,0,92404,SAN BERNARDINO,CA
101994,2020-01-25,10.88,-1,-1,85085,Phoenix,AZ
PGE-INT-113518956,2016-04-13,4.24,18750,0,94564,PINOLE,CA
NJSRRE1532172867,2011-11-21,14.4,-1,0,08867,PITTSTOWN,NJ
105380,2020-04-08,5.232,-1,-1,85338,Goodyear,AZ
PGE-INT-113524443,2016-05-16,7.395,33869.1,0,-1,-1,CA
PGE-INT-113422685,2014-11-18,11.772,-1,0,93242,LATON,CA
SDGE-INT-236366,2019-12-09,6.5,20024,0,92120,SAN DIEGO,CA
PGE-INT-114990871,2018-09-27,6.4,7573.28,772,93727,Fresno,CA
PGE-INT-118164799,2019-12-10,-1,-1,0,93612,CLOVIS,CA
SCE-INT-SCE-20274,2015-09-11,6.19944898,1,0,91741,GLENDORA,CA
PGE-INT-113607293,2017-07-17,9.28,39000.13,0,93722,FRESNO,CA
PGE-INT-114231788,2018-03-29,6.3646,7802.39,0,94589,VALLEJO,CA
SCE-INT-SCE-84872,2016-10-07,6.796683673,7935.3,0,92530,LAKE ELSINORE,CA
PGE-INT-119966590,2020-11-12,0.96,5200,0,94703,BERKELEY,CA
55589,2017-01-13,11.55,-1,-1,85383,Peoria,AZ
SCE-INT-NST-04318,2017-08-03,6.522632653,28425.6,0,92260,PALM DESERT,CA
SCE-INT-NST-32466,2018-03-08,8.26,23669,0,92563,Murrieta,CA
PGE-INT-113432255,2015-02-06,8.64,-1,0,95361,OAKDALE,CA
SCE-INT-SCE-91016,2016-12-14,4,14145,1792,92507,Riverside,CA
SCE-INT-SCE-24141,2015-10-02,7.41,37050,0,91011,LA CANADA FLINTRIDGE,CA
SCE-INT-SCE-50743,2016-02-26,4.741846939,25779,0,91350,SANTA CLARITA,CA
PGE-INT-113531769,2016-06-24,2.34,11980.8,0,93905,SALINAS,CA
PGE-INT-120178638,2020-12-16,3.2,12160,0,93245,LEMOORE,CA
SDGE-INT-278365,2020-08-27,3.575,21379,0,92154,SAN DIEGO,CA
1086373,2015-12-19,0.78,2246,827.97,78748,-1,TX
SCE-INT-NST-49975,2018-07-21,3.015,16959.38,684,92584,Menifee,CA
PGE-INT-117034382,2019-04-26,8.88,47085,0,94513,BRENTWOOD,CA
OID3410026,2018-07-27,3.3,15000,-1,-1,-1,CO
SCE-INT-500465655,2014-01-11,7,34300,1224,92880,Corona,CA
Qfs <10kW #3365,2014-01-13,2.94,-1,-1,87122,Albuquerque,NM
NJSRRE1533495503,2017-02-21,8.99,-1,0,08093,WEST DEPTFORD,NJ
SMANG_16885,2020-05-19,8.82,32525,0,01007,Belchertown,MA
SCE-INT-NST-63529,2018-10-27,7.2,27796,0,91764,ONTARIO,CA
SCE-INT-SCE-83993,2016-10-04,10.10931633,18821,0,93536,PALMDALE,CA
PGE-INT-113608264,2017-07-18,3.6179,13638.44,0,94526,DANVILLE,CA
SCE-INT-500562563,2014-06-19,8.297959184,-1,0,92679,TRABUCO CANYON,CA
NFG-SR25630-39431,2015-08-26,4.2,17900,0,01930,Gloucester,MA
SCE-INT-NST-123848,2020-03-04,3.15,14175,788,92373,Loma Linda,CA
PGE-INT-113283452,2004-05-13,2.59,17930,6729.6,95465,Sebastopol,CA
PGE-INT-113398351,2014-06-25,3.75,-1,0,94544,HAYWARD,CA
SCE-INT-NST-140308,2020-08-13,7.15,27599,0,90201,BELL,CA
NJSRRE1532196931,2014-06-04,3.75,-1,0,07421,HEWITT,NJ
PPCSIP-0031,2012-09-19,2.70754546627112,12000,4760,96057,McCloud,CA
CS2-C22943-04836,2011-09-27,4.23,23841.5,3172.5,01810,Andover,MA
SCE-INT-NST-18577,2017-11-27,5.565,17500,0,92649,HUNTINGTON BEACH,CA
SCE-INT-SCE-90156,2016-11-14,6.625,32032,0,92544,Hemet,CA
SCE-INT-SCE-51848,2016-03-04,11.445,14655,0,92821,BREA,CA
PGE-INT-118051006,2019-12-06,4.65,6667.67,0,94588,PLEASANTON,CA
PGE-INT-118366964,2020-02-19,3.05,16684.9,0,93610,CHOWCHILLA,CA
RPV-48863,2020-04-06,4.58,16480,0,06082,Enfield,CT
OID2826306,2016-05-26,4.77,-1,-1,-1,-1,CO
PGE-INT-113566625,2016-12-02,5.83,30617.6,0,94513,BRENTWOOD,CA
PGE-INT-113493932,2015-12-03,3.92,14111.22,0,93906,SALINAS,CA
PGE-INT-113414426,2014-10-21,11.55,-1,0,95301,ATWATER,CA
52841,2016-11-19,6.095,-1,-1,85027,Phoenix,AZ
SDGE-INT-106990,2016-05-03,6.75,32575,0,92694,LADERA RANCH,CA
SDGE-INT-109600,2016-03-23,11.44,45000,0,91916,DESCANSO,CA
SCE-INT-NST-176933,2020-12-22,15.41,1,0,92270,RANCHO MIRAGE,CA
2013-543490-Sola,2014-04-28,8.75,37603.5,4167.11,11784,Selden,NY
PGE-INT-113581868,2017-03-19,2.135,10098.55,2320,93611,Clovis,CA
PGE-INT-113594908,2017-06-16,8.4,43548,0,95667,PLACERVILLE,CA
SDGE-INT-281537,2020-12-07,3.5,14875,0,92081,VISTA,CA
29479,2014-12-30,8.67,-1,-1,85022,Phoenix,AZ
PGE-INT-114720681,2018-06-25,11.84,22995,0,96007,ANDERSON,CA
PGE-INT-116635326,2019-03-11,7.15,28053,0,94565,BAY POINT,CA
PGE-INT-113453808,2015-06-03,23.544,-1,0,96080,RED BLUFF,CA
PGE-INT-113596748,2017-06-21,3.92,18000,0,95148,SAN JOSE,CA
99569,2019-11-19,10.98,-1,-1,85364,Yuma,AZ
SCE-INT-NST-34397,2018-03-14,4.06,17458,0,93552,PALMDALE,CA
PGE-INT-114672221,2018-09-28,18.3,93696,0,95948,GRIDLEY,CA
SCE-INT-500059477,2002-11-10,1.3176,14341,4941,93021,Moorpark,CA
SCE-INT-SCE-49011,2016-02-17,7.748765306,17638.4,0,92345,HESPERIA,CA
SDGE-INT-244575,2020-01-06,4.42,16582,0,92071,SANTEE,CA
PGE-INT-118358599,2019-12-26,10.0254,51484.8,0,94553,MARTINEZ,CA
SCE-INT-NST-156810,2020-09-04,6.06842857142857,17960,0,91767,POMONA,CA
NJSRRE1532209852,2016-07-15,10.92,-1,0,07106,NEWARK,NJ
SDGE-INT-24184,2011-06-18,2.76,18783.71,16226,92057,Oceanside,CA
PGE-INT-113427607,2014-11-24,10.5,-1,0,95648,LINCOLN,CA
SCE-INT-500637907,2014-12-12,4.258163265,-1,0,92308,APPLE VALLEY,CA
NJSRRE1542430803,2019-11-23,11.66,-1,0,08027,Gibbstown,NJ
SCE-INT-SCE-54146,2016-04-18,3.92,19000,0,93536,LANCASTER,CA
PGE-INT-113582394,2017-02-14,11.725,58967,0,94550,LIVERMORE,CA
2011-159488-SLPR,2010-04-24,8.6,78000,30100,11768,Northport,NY
106335,2020-05-04,10.88,-1,-1,85122,Casa Grande,AZ
SCE-INT-500402178,2014-10-08,2.94,11467,3906,92584,Menifee,CA
PGE-INT-113617241,2010-04-28,5.824,-1,-1,95648,Lincoln,CA
PGE-INT-113449755,2015-06-08,2.8,-1,0,93312,BAKERSFIELD,CA
SDGE-INT-193758,2019-03-26,3.9,14118,0,92071,SANTEE,CA
LADWP-19379,2016-06-08,2.85,19238,726,90037,Los Angeles,CA
SCE-INT-SCE-52205,2016-03-08,6.76,22477,0,90240,DOWNEY,CA
PGE-INT-114230859,2018-03-01,5.1,25230,0,94610,OAKLAND,CA
SCE-INT-NST-143587,2020-05-13,3.9,21204.59,0,92336,FONTANA,CA
NJSRRE1534130925,2017-06-05,3.19,-1,0,08757,Toms River,NJ
PGE-INT-113320873 & PGE-INT-116679069,2011-03-31,7.695,33000,2214,95602,Auburn,CA
RPV-45237,2019-11-22,17.64,63420,0,06403,Beacon Falls,CT
90310,2019-02-22,11.9,-1,-1,85255,Scottsdale,AZ
PGE-INT-113551792,2016-07-29,4.41,15475,0,94582,SAN RAMON,CA
SDGE-INT-26328 & SDGE-INT-228575,2011-10-17,1,-1,-1,92029,ESCONDIDO,CA
SCE-INT-500412176,2013-11-06,4.41,21609,690,90232,Culver City,CA
SDGE-INT-197827,2019-04-03,14.245,20000,0,91935,JAMUL,CA
PGE-INT-114125505,2017-09-20,5.4,25230,0,94550,LIVERMORE,CA
SCE-INT-500408854,2013-11-02,6.867,32575,1170,92346,Highland,CA
NFG-SR25630-80308,2017-07-31,8.96,35675,0,01038,Hatfield,MA
PGE-INT-113597154,2017-07-17,5.85,29952,0,95762,EL DORADO HILLS,CA
SRO37992,2014-06-10,5.5,28050,-1,-1,-1,CO
PGE-INT-114443823,2018-03-29,4.32,19008,0,95603,AUBURN,CA
PSP-06992,2012-01-05,10.12,49350,7500,18428,Hawley,PA
116646,2018-05-10,5.22,16500,1827,13088,Liverpool,NY
SDGE-INT-213332,2019-10-28,6.71,23686,0,92672,SAN CLEMENTE,CA
SCE-INT-500301408,2012-12-19,5.04,25074,1526,93535,Lancaster,CA
160616,2017-06-16,9.9,32877,2500,03031,Amherst,NH
PGE-INT-113385888,2014-01-03,2.75,-1,0,95118,SAN JOSE,CA
64061,2017-07-11,8.12,-1,-1,85365,Yuma,AZ
SDGE-INT-169077,2018-06-28,4.02,18090,1362,92028,Fallbrook,CA
NJSRRE1532165627,2011-04-29,11.5,-1,0,08330,MAYS LANDING,NJ
SDGE-INT-284304,2020-10-12,4.565,36414,0,92115,SAN DIEGO,CA
1083838,2007-07-24,3.4,23727.89,13500,78751,-1,TX
SCE-INT-SCE-111166,2017-05-08,3.92,18250,0,92583,SAN JACINTO,CA
36967,2015-11-03,6.24,-1,-1,85225,Chandler,AZ
257669,2020-10-14,4.25,19499,850,11234,Brooklyn,NY
LADWP-21693,2016-04-21,6.095,31085,1536,91042,Tujunga,CA
SDGE-INT-132403,2016-12-29,4.875,17377,0,92056,OCEANSIDE,CA
SDGE-INT-7323,2009-01-25,3.36,26952,8510,91942,La Mesa,CA
PGE-INT-113373655,2013-12-05,3.75,-1,-1,94025,Menlo Park,CA
PGE-INT-113598651,2017-07-07,6.08,20848,0,94521,CONCORD,CA
NJSRRE1532166809,2011-06-01,3.808,-1,0,08108,COLLINGSWOOD,NJ
Qfs <10kW #9110,2017-04-25,3.9,-1,-1,87144,RIO RANCHO,NM
RPV-54702,2021-01-04,8.5,44226.89,0,06451,Meriden,CT
PGE-INT-113284612,2002-09-18,3.0514,-1,-1,95060,Santa Cruz,CA
SCE-INT-NST-131612,2020-02-21,7.56,21546,0,92688,RANCHO SANTA MARGARITA,CA
PGE-INT-113499169,2016-01-06,5.83,29286,0,95942,FOREST RANCH,CA
743920,2003-01-25,0.768,10582,-1,97470,ROSEBURG,OR
SDGE-INT-231677,2020-01-14,5.61,23282,0,92071,SANTEE,CA
SCE-INT-500278784,2012-10-20,7.59,28000,2277,92256,Morongo Valley,CA
PGE-INT-116734725,2019-04-18,6.6,31908,0,93309,BAKERSFIELD,CA
PGE-INT-119630241,2020-08-31,4.095,8504.21,0,95123,SAN JOSE,CA
PGE-INT-119996704 & PGE-INT-120085607,2020-11-22,5.2,10000,0,-1,-1,CA
PGE-INT-113572146,2017-01-17,9.075,36390.75,0,-1,-1,CA
PGE-INT-117760954,2019-08-23,3.9,10998,0,95124,SAN JOSE,CA
2012-502596-Sola,2013-02-01,8.42,30649,14726.25,11706,Bay Shore,NY
PGE-INT-113408187,2014-08-12,4.95,-1,0,93444,NIPOMO,CA
SDGE-INT-183223,2018-12-05,6.03,17000,0,91941,LA MESA,CA
SCE-INT-SCE-88747,2016-11-10,4.275,30900,0,91740,Glendora,CA
SCE-INT-500688406,2015-03-31,4.148979592,-1,0,92647,HUNTINGTON BEACH,CA
PGE-INT-113411359,2014-09-08,3.43,-1,0,94127,SAN FRANCISCO,CA
PGE-INT-118940257,2020-08-25,4.2042,22880,0,93927,GREENFIELD,CA
SDGE-INT-53303,2016-07-15,5.13,18300,850,92107,San Diego,CA
PGE-INT-113348867,2012-10-28,3.08,15323,480,94542,Hayward,CA
SCE-INT-SCE-121054,2017-06-29,4.32,18330,0,92835,Fullerton,CA
NFG-SR25630-39250,2015-08-11,6,21755,0,01581,Westborough,MA
PGE-INT-118430725,2020-01-17,4.2,17850,0,95961,PLUMAS LAKE,CA
SCE-INT-500592343,2014-08-27,2.402040816,-1,0,93003,VENTURA,CA
PGE-INT-120121830,2020-12-08,6.08,24319.31,0,94533,FAIRFIELD,CA
PGE-INT-113385509,2014-04-14,9.156,-1,0,95762,EL DORADO HILLS,CA
DC-166663-SUN-I,2016-10-21,4.16,-1,-1,20015,Washington D.C.,DC
NJSRRE1532214926,2015-01-04,4.05,-1,0,07003,BLOOMFIELD,NJ
NFG-SR25630-74559,2017-02-07,4.42,15092.05,0,01105,Springfield,MA
NFG-SR25630-41218,2015-09-01,3.64,20384,0,02726,Somerset,MA
NFG-SR25630-95529,2018-08-31,7.92,28799,0,01068,Oakham,MA
SDGE-INT-51977,2014-08-17,5.5,25905,895,92111,San Diego,CA
PGE-INT-113279787,2005-10-22,6.8,53743.33,16192.4,95133,San Jose,CA
PGE-INT-113645883,2014-05-30,4.7652,-1,0,94582,SAN RAMON,CA
SCE-INT-SCE-48051,2016-06-30,5.565,28492.8,0,92404,San Bernardino,CA
PGE-INT-114768974,2018-07-18,3.245,16541.62,0,95215,STOCKTON,CA
PGE-INT-113430509,2014-12-03,4.5,-1,0,95330,LATHROP,CA
PGE-INT-113599366,2017-08-02,8.555,43801.6,0,93706,FRESNO,CA
SCE-INT-500536660,2014-06-11,2.65,11500,455,93101,Santa Barbara,CA
SDGE-INT-77300,2015-07-29,4.08,18931,0,91911,CHULA VISTA,CA
PGE-INT-118204071,2019-12-04,6.03,19375,0,94596,WALNUT CREEK,CA
PGE-INT-119603349,2020-10-09,22.425,104900.01,0,93304,BAKERSFIELD,CA
SDGE-INT-105052,2016-02-08,4.94,24650,0,91911,CHULA VISTA,CA
PGE-INT-113578656,2017-01-03,3.15,18990,0,94559,NAPA,CA
PGE-INT-120091081,2020-12-01,7.9475,33325,0,94519,CONCORD,CA
SCE-INT-SCE-57131,2016-04-13,6.36,30720,0,92630,LAKE FOREST,CA
PGE-INT-113497016,2016-01-05,8.32,29204,0,93314,BAKERSFIELD,CA
SDGE-INT-5211,2007-10-29,2.1,15904,4393,92109,San Diego,CA
SMAES_16486,2020-01-28,11.34,39236.4,0,01754,Maynard,MA
PGE-INT-119316000,2020-08-24,7.13,23455,0,95688,VACAVILLE,CA
NFG-SR25630-31604,2014-06-02,16.32,84537.6,0,01844,Methuen,MA
SDGE-INT-1962,2006-07-07,4.8,-1,-1,92078,SAN MARCOS,CA
PGE-INT-113571673,2016-12-12,9.01,46131.2,0,95966,OROVILLE,CA
OID2535986,2016-06-06,3.57,15529.5,-1,-1,-1,CO
PGE-INT-115698638,2019-04-03,5.92,45564,0,94513,BRENTWOOD,CA
SDGE-INT-149491,2017-11-07,3.92,16268,0,92126,SAN DIEGO,CA
SCE-INT-NST-20465,2017-12-07,4.264714286,17749.8,0,93561,TEHACHAPI,CA
87278,2018-12-10,9.3,-1,-1,85259,Scottsdale,AZ
SCE-INT-NST-157761,2020-10-26,8.91,26729,0,93277,VISALIA,CA
PGE-INT-113363793,2013-04-06,4.08,24650,658,94561,Oakley,CA
PGE-INT-120233563,2020-12-29,11.5632,40298.96,0,94509,ANTIOCH,CA
SCE-INT-SCE-94050,2016-12-21,2.9,13702.5,0,93516,BORON,CA
PGE-INT-113616295,2010-04-11,6.3,46912.62,5822,95603,Auburn,CA
SRO25831,2012-10-24,6.54,35800,-1,-1,-1,CO
238729,2020-06-01,15.36,41104,5376,14867,Newfield,NY
SDGE-INT-228327,2019-10-18,3,20039,0,92129,SAN DIEGO,CA
SDGE-INT-212145,2019-06-28,17.28,44500,0,92082,VALLEY CENTER,CA
SDGE-INT-228395,2019-10-14,4.16,14768,0,92128,SAN DIEGO,CA
SDGE-INT-48880,2013-11-15,8,25890,1148,92026,Escondido,CA
PGE-INT-113280519,2006-04-22,2.004,18119,4621.3,95451,Kelseyville,CA
SDGE-INT-134373,2017-01-19,4.505,20318,0,92114,SAN DIEGO,CA
SCE-INT-500344471,2013-01-25,2.83877551,-1,-1,90631,LA HABRA,CA
SCE-INT-NST-74999,2019-01-17,7.015,35916.8,0,90250,HAWTHORNE,CA
81752,2018-07-11,10.56,-1,-1,86004,Flagstaff,AZ
SCE-INT-500606355,2014-10-07,5.67755102,-1,0,92371,PHELAN,CA
SDGE-INT-129605,2016-10-25,4.24,21709,0,91911,CHULA VISTA,CA
9168,2012-02-08,8.82,-1,-1,85387,Surprise,AZ
PGE-INT-117905769,2019-09-25,7.4382,38272,0,95993,YUBA CITY,CA
CS2-SR25630-19909,2014-12-15,5.232,24492,2000,02445,Brookline,MA
SMANG_24520,2020-06-10,8.64,27200,0,01267,Williamstown,MA
PGE-INT-114054147,2017-11-05,5.025,22612.51,2236,95765,Rocklin,CA
63870,2017-07-08,7.83,-1,-1,85383,Peoria,AZ
SCE-INT-500067396,2011-06-12,4.23,35250,3820,92881,Corona,CA
76318,2018-02-17,6.96,-1,-1,85335,El Mirage,AZ
NJSRRE1532558119,2016-09-15,7.7,-1,0,08078,Runnemede,NJ
SDGE-INT-134719,2017-01-09,4.34,9007,0,91941,LA MESA,CA
SCE-INT-SCE-41123,2016-01-07,6.064061224,30969.03,0,92262,PALM SPRINGS,CA
SDGE-INT-148722 & SDGE-INT-164403,2017-09-08,6.93,29963,0,91916,DESCANSO,CA
TEPDG-18903,2019-06-19,8.32,37800,0,85742,-1,AZ
117062,2018-09-04,6.67,22211.1,-1,11801,Hicksville,NY
28695,2014-12-05,4,-1,-1,85335,El Mirage,AZ
PGE-INT-115318216,2018-11-23,8.64,28201,0,93612,CLOVIS,CA
79914,2018-05-14,8.45,-1,-1,85379,Surprise,AZ
NFG-SR25630-26334,2014-11-17,4.25,16745,0,02382,Whitman,MA
88264,2019-01-04,12.35,-1,-1,85024,Phoenix,AZ
NJSRRE1532316432,2016-05-12,6.36,-1,0,08533,New Egypt,NJ
LADWP-03116,2013-06-13,4.8,23880,5525,91307,West Hills,CA
PGE-INT-115542793,2019-01-17,2.52,12896,0,94611,OAKLAND,CA
NJSRRE1532319761,2016-05-02,4.68,-1,0,08520,East Windsor,NJ
SCE-INT-500409666,2014-02-20,8.33,44149.51,1437,92587,Canyon Lake,CA
SDGE-INT-156959,2018-01-27,7.2,30500,0,92010,CARLSBAD,CA
NFG-SR25630-32191,2015-04-22,3.315,14810.25,0,02720,Fall River,MA
SCE-INT-SCE-72884,2016-08-04,4.721102041,18500,0,92880,CORONA,CA
36535,2015-10-22,11.22,-1,-1,85254,Scottsdale,AZ
OID3022344,2017-12-12,9.6,30717,-1,-1,-1,CO
NJSRRE1543248739,2019-12-23,5.99,-1,0,07735,Keyport,NJ
SDGE-INT-74158,2015-04-16,4.5,-1,0,92694,LADERA RANCH,CA
120066,2012-08-30,5,22000,4500,03063,Nashua,NH
160101,2016-05-02,7.245,26244,2500,03229,Hopkinton,NH
SRO20225,2012-01-12,4.8,21360,-1,-1,-1,CO
