installid,date,size,cost,subsidy,zip,city,state
R00603,2010-06-02,7.128,60928,30464,19934,Camden Wyoming,DE
R01949,2015-10-07,2.85,7011,3562.5,19977,Smyrna,DE
R01844,2013-09-27,19.11,57950,13188.5,19953,Hartly,DE
R02241,2015-10-07,5.4,19869,6550,19968,Milton,DE
DEC00985,2013-08-27,5.5,30250,4375,19958,Lewes,DE
R00334,2008-04-17,4.725,41000,20500,19808,Wilmington,DE
R00442,2011-02-07,4.548,29563,18180.5,19713,Newark,DE
DEC00817,2012-07-07,5.13,32062,4558.5,19958,Lewes,DE
R01092,2011-09-19,2.52,19794.12,4948.53,19805,Wilmington,DE
DEC00372,2010-02-15,6.3,37161.03,12385.77,19947,Georgetown,DE
R00099,2006-07-12,6,45000,22500,19711,Newark,DE
DEC00998,2013-11-07,5.5,29975,4375,19966,Millsboro,DE
DEC00483,2010-12-14,12.18,67355,15000,19968,Milton,DE
R00820,2010-10-01,7.8,47580,23790,19707,Hockessin,DE
R00185,2007-05-02,5.6,43800,21900,19711,Newark,DE
DEC01140,2014-12-18,5.5,29500,2500,19958,Lewes,DE
DEC01171,2015-04-06,5.5,29500,2500,19958,Lewes,DE
DEC00429,2010-07-27,3.68,29268,9755,19966,Millsboro,DE
DEC00701,2012-01-15,6.11,29966.7,7082.5,19975,Selbyville,DE
R00218,2007-10-10,1.05,11200,5600,19971,Rehoboth Beach,DE
DEC00657,2011-11-08,5.06,24794,6295,19973,Seaford,DE
DEC00492,2011-01-12,1.26,6600,1575,19947,Georgetown,DE
R01285,2011-11-09,8.6,25913.85,8950,19709,Middletown,DE
DEC00776,2012-05-14,4.08,23808,3672,19958,Lewes,DE
R01403,2012-06-06,4.7,15100,5875,19709,Middletown,DE
R00691,2010-03-31,7.59,63073,31500,19971,Rehoboth Beach,DE
DEC01134,2014-11-18,5.61,29500,2500,19971,Rehoboth Beach,DE
DEC00590,2011-06-27,5.55,29156.5,6662.5,19975,Selbyville,DE
R01747,2013-08-28,4.59,15595,5737.5,19971,Rehoboth Beach,DE
R01177,2012-04-09,19.35,54991.79,13747.95,19701,Bear,DE
DEC00362,2010-02-16,3.15,21105,7034.3,19958,Lewes,DE
R00942,2011-01-24,5.52,31530,9382.5,19707,Hockessin,DE
R02176,2015-10-22,5,25000,6250,19971,Rehoboth Beach,DE
DEC00980,2015-07-29,7.5,26328,4875,19958,Lewes,DE
DEC00511,2011-02-09,-1,60348,10000,19966,Millsboro,DE
R01726,2014-04-21,3.36,13380,4200,19810,Wilmington,DE
R01451,2012-06-07,9,45000,-1,19707,Hockessin,DE
R00141,2006-11-01,5,45000,22500,19702,Newark,DE
R00740,2009-12-08,3.15,24885,12442.5,19930,Bethany Beach,DE
DEC00129,2008-06-22,6.08,51110,15000,19975,Selbyville,DE
DEC00684,2011-12-13,5.52,28372.8,6640,19960,Lincoln,DE
R01904,2014-02-17,7.29,22744.8,7967.5,19953,Hartly,DE
R00319,2008-08-13,5.4,42120,21060,19707,Hockessin,DE
DoverR00034,2012-02-23,7.77,41958,8327.5,19904,Dover,DE
MiddletownR00007,2010-05-21,3.5,29920,14960,19709,Middletown,DE
R01815,2013-11-04,9.18,23868,9385,19971,Rehoboth Beach,DE
DEC00151,2008-09-22,2.4,27600,13800,19958,Lewes,DE
MiddletownR00016,2011-10-19,4.05,23895,7964.2,19709,Middletown,DE
R02024,2014-04-21,7.28,20779,7960,19711,Newark,DE
DEC00591,2011-06-28,7.05,35955,7787.5,19958,Lewes,DE
R00879,2011-03-10,7.59,61885,15471.25,19709,Middletown,DE
R01162,2011-12-04,3.68,18988.8,-1,19971,Rehoboth Beach,DE
MiddletownR00002,2008-12-19,11,88172,15000,19709,Middletown,DE
R02064,2015-10-22,6,30000,7000,19958,Lewes,DE
R01241,2012-04-09,6.58,36190,7435,19945,Frankford,DE
DEC00132,2008-06-22,3.6,29856,-1,19904,Dover,DE
R00890,2011-03-03,-1,-1,-1,19947,Geothermalrgetown,DE
R01669,2013-02-18,8.64,45360,8980,19958,Lewes,DE
R01757,2014-03-19,7,22000,7750,19971,Rehoboth Beach,DE
DEC00811,2012-06-20,7.05,28200,5422.5,19945,Frankford,DE
R01576,2012-10-02,3.05,14233.45,3818.75,19958,Lewes,DE
R00330,2008-04-09,3.696,28675,14337.5,19971,Rehoboth Beach,DE
DEC00608,2011-08-02,2.96,18707.2,3700,19939,Dagsboro,DE
NewarkR00046,2012-10-31,8.64,31536,10510.95,19711,Newark,DE
R00650,2009-11-05,4.247,37652,18826,19709,Middletown,DE
R00451,2009-06-12,5.01,40000,20000,19930,Ocean View,DE
R00236,2007-09-26,2,16000,7981.5,19808,Wilmington,DE
R01486,2012-11-15,7.36,41169,8020,19734,Townsend,DE
R01506,2012-08-10,4.32,14900,4500,19707,Hockessin,DE
R00745,2010-11-08,5.26,42208,21104,19807,Wilmington,DE
R00825,2010-11-08,5.184,36000,9000,19975,Selbyville,DE
R01841,2014-04-21,5.2,17586,6400,19720,New Castle,DE
DEC00469,2010-12-05,6.45,41344,13779.95,19947,Georgetown,DE
DEC01174,2015-04-06,6.5,22100,2500,19966,Millsboro,DE
DEC00525,2011-03-05,4.7,26978,5875,19966,Millsboro,DE
MiddletownR00006,2010-02-19,-1,-1,-1,19709,Middletown,DE
DEC01157,2015-02-09,5.5,28175,2500,19958,Lewes,DE
R00423,2009-01-15,4.488,35720,17860,19958,Lewes,DE
DEC00358,2010-02-01,3.78,33381,11275.87,19966,Millsboro,DE
R01329,2013-08-28,4.9,27140,6125,19713,Newark,DE
DEC01050,2014-01-14,5.5,30250,2850,19958,Lewes,DE
R01827,2014-04-21,3.43,13685,4287.5,19720,New Castle,DE
R00001,2002-09-18,4,10500,-1,19702,Newark,DE
R00694,2010-06-02,2.8,25154,12577,19805,Wilmington,DE
R02120,2014-10-27,10.36,32116,10126,19734,Townsend,DE
R02245,2015-06-30,8.1,24000,8575,19934,Camden Wyoming,DE
R01312,2011-12-07,4.44,24500,5550,19702,Newark,DE
R02217,2015-03-27,8.1,29000,8575,19711,Newark,DE
R00356,2008-06-17,5.075,40600,20300,19808,Wilmington,DE
R01117,2011-04-12,12.025,75156.25,18789.06,19958,Lewes,DE
R00886,2011-03-10,8.6,59340,14835,19709,Middletown,DE
DEC01125,2014-08-07,9.72,28593,2500,19952,Harrington,DE
R01960,2014-07-31,6.5,12593.83,7360,19701,Bear,DE
R00830,2010-06-02,4.2,31080,7770,19711,Newark,DE
R02127,2015-10-07,5.5,29975,6625,19968,Milton,DE
R00085,2006-07-21,6,54000,21375,19701,Bear,DE
R00637,2010-06-02,6.3,55440,27720,19971,Rehoboth Beach,DE
R01842,2013-08-28,28.08,111758.4,15000,19939,Dagsboro,DE
R01525,2012-12-21,15.98,63600.4,12093,19966,Millsboro,DE
R01566,2012-10-02,5.2,33800,6400,19958,Lewes,DE
DEC00455,2010-10-19,7.14,35059.1,11635,19977,Smyrna,DE
R00310,2008-03-24,5.2,42600,21300,19711,Newark,DE
DEC00332,2009-11-22,6.375,49833,15000,19947,Georgetown,DE
R00108,2006-10-03,3.6,34188,17094,19720,New Castle,DE
R01597,2013-06-06,4.6,17212,5750,19707,Hockessin,DE
R00749,2010-06-20,7.98,63441,-1,19713,Newark,DE
DEC00503,2011-01-30,10.34,42739.51,10000,19904,Dover,DE
R00114,2006-07-28,3.6,29880,14940,19720,New Castle,DE
R00267,2008-02-15,2.8,23100,11550,19804,Wilmington,DE
DEC00880,2012-05-11,11.52,50269,7434,19938,Clayton,DE
R02192,2015-03-04,5.3,18923,6475,19803,Wilmington,DE
R01531,2012-12-21,5.64,22222,6730,19977,Rehoboth Beach,DE
R01128,2011-06-09,1.38,8004,2001,19804,Wilmington,DE
R02153,2015-10-07,10,35000,10000,19977,Smyrna,DE
DEC01091,2014-10-07,5.3125,38720,2812.5,19958,Lewes,DE
DEC00147,2008-08-16,2.844,31634,15000,19966,Millsboro,DE
R00523,2009-02-11,8.528,66500,31500,19977,Magnolia,DE
R01276,2011-12-07,8.46,49645,8845,19943,Felton,DE
DEC00605,2011-07-18,8.05,37000,8537.5,19968,Milton,DE
R01773,2013-08-06,11.44,38552.8,10504,19966,Millsboro,DE
R01951,2014-04-21,12,33200,10700,19971,Rehoboth Beach,DE
DEC00741,2012-03-10,5.18,24087,6385,19966,Millsboro,DE
DEC00913,2013-07-03,8.25,41250,5962.5,19958,Lewes,DE
R02142,2015-07-23,7.425,26251.5,8068.75,19971,Rehoboth Beach,DE
R00946,2011-03-30,8.84,54454,13613.5,19971,Rehoboth Beach,DE
R00945,2010-10-01,3.96,32000,8000,19807,Greenville,DE
DEC00982,2013-08-04,5.35,27772,4338.75,19958,Lewes,DE
DEC00720,2012-02-07,11.97,70223,10000,19963,Milford,DE
DEC01063,2014-06-03,5.5,29975,2850,19958,Lewes,DE
R01607,2014-05-23,15.98,69513,12093,19973,Selbyville,DE
R00412,2009-02-11,7.2,61992,30996,19709,Middletown,DE
DEC00560,2011-05-03,3.7,21441.5,4625,19975,Selbyville,DE
R01369,2012-03-06,9.12,57037,9340,19971,Rehoboth Beach,DE
R01689,2013-02-18,7.35,29620.5,8012.5,19930,Bethany Beach,DE
R00799,2010-06-02,7.36,62560,31280,19971,Dewey Beach,DE
R01078,2011-09-23,3.96,26600,6650,19803,Wilmington,DE
R01515,2012-08-10,4.935,19300,6168.75,19709,Middletown,DE
R01796,2013-11-20,-1,-1,-1,19711,Newark,DE
R00643,2009-09-11,3.15,35125,17562.5,19808,Wilmington,DE
R01192,2012-01-04,6.84,49372,-1,19808,Wilmington,DE
SeafordR00001,2009-03-03,3.6,29950,14975,19973,Seaford,DE
R01519,2012-08-10,5.145,40736,6358.75,19971,Rehoboth Beach,DE
R01389,2012-02-13,2.82,21737,3525,19958,Lewes,DE
MiddletownR00013,2011-09-28,8.405,41983.76,-1,19709,Middletown,DE
R00143,2006-11-03,5.6,45000,22500,19810,Wilmington,DE
R01393,2012-02-23,6.37,29325.31,7277.5,19970,Ocean View,DE
DEC00734,2012-02-12,4.5,31275,5625,19939,Dagsboro,DE
DEC01006,2013-12-06,5.5,29975,4375,19966,Millsboro,DE
R01313,2011-12-28,25.53,118204,-1,19971,Rehoboth Beach,DE
R00521,2009-09-11,3.6,28000,14000,19701,Bear,DE
DEC01064,2014-06-18,5.5,29975,2850,19958,Lewes,DE
MiddletownR00015,2011-09-30,2.53,16445,-1,19709,Middletown,DE
R00564,2009-09-11,8.208,63980,31500,19707,Hockessin,DE
DEC00571,2011-04-19,5.18,28000,6385,19966,Millsboro,DE
R00734,2009-12-08,5.04,40068,20034,19970,Ocean View,DE
DEC00993,2015-10-17,5.2,18923,4300,19950,Greenwood,DE
DEC00494,2011-01-12,3.24,22842,4050,19966,Long Neck,DE
DEC00912,2013-07-02,5.25,28435,4612.5,19966,Millsboro,DE
R00245,2007-11-15,3,24000,12000,19971,Rehoboth Beach,DE
DEC00914,2013-07-03,5.5,30250,4725,19958,Lewes,DE
R01094,2010-10-01,3.075,19553.37,4888.34,19807,Greenville,DE
R00579,2009-09-11,8,62400,31200,19710,Wilmington,DE
R01218,2012-06-06,11.04,55000,13750,19709,Middletown,DE
R00804,2010-06-02,7.56,53924,26962,19711,Newark,DE
R01335,2013-07-08,4,24900,5000,19963,Milford,DE
NewarkR00029,2011-05-27,4.37,29600,9865.68,19711,Newark,DE
R01702,2014-02-17,12.12,49350,9550,19958,Lewes,DE
R01654,2013-02-18,5.1,21675,6325,19709,Middletown,DE
R01963,2014-05-23,7.8,25000,8350,19709,Middletown,DE
NewarkR00045,2012-04-27,4.8,25495,8497.48,19711,Newark,DE
DEC00893,2012-08-06,5.28,18836,4626,19966,Millsboro,DE
DoverR00047,2013-12-03,5.2,36738,-1,19904,Dover,DE
R01785,2014-07-31,5.5,29975,6625,19958,Lewes,DE
R00702,2010-06-02,7.02,57600,28800,19707,Hockessin,DE
R01584,2012-11-26,4.6,17592,5750,19709,Middletown,DE
R00938,2011-01-25,6.09,36781.83,9195.45,19966,Millsboro,DE
R02288,2015-03-30,10.08,36388.8,10028,19711,Newark,DE
R00281,2008-02-20,8.05,62400,31200,19711,Newark,DE
